Date,VIX,DXY,US10Y_US02Y_DIFF
2003-05-30,93.2699966430664,1.0850000381469727,-16.119999408721924
2003-06-02,93.33999633789062,1.1019999980926514,-17.421000480651855
2003-06-03,93.52999877929688,1.062000036239624,-17.498000144958496
2003-06-04,93.7300033569336,1.0219999551773071,-17.32900094985962
2003-06-05,92.5199966430664,1.0169999599456787,-17.49899983406067
2003-06-06,93.4800033569336,1.0269999504089355,-17.89800000190735
2003-06-09,93.30000305175781,1.0069999694824219,-18.870999574661255
2003-06-10,93.55999755859375,0.9570000171661377,-17.44599938392639
2003-06-11,92.97000122070312,0.9100000262260437,-17.02199912071228
2003-06-12,92.9000015258789,0.8920000195503235,-17.241999864578247
2003-06-13,92.22000122070312,0.8330000042915344,-17.555999755859375
2003-06-16,92.4000015258789,0.8370000123977661,-17.049999237060547
2003-06-17,92.61000061035156,0.8669999837875366,-16.74400019645691
2003-06-18,93.16999816894531,0.8619999885559082,-16.40000033378601
2003-06-19,93.16000366210938,0.7919999957084656,-16.458999156951904
2003-06-20,94.04000091552734,0.8069999814033508,-15.743999481201172
2003-06-23,94.08000183105469,0.8199999928474426,-17.264999866485596
2003-06-24,94.38999938964844,0.800000011920929,-17.484999895095825
2003-06-25,94.12000274658203,0.8970000147819519,-17.448999404907227
2003-06-26,94.97000122070312,0.875,-15.865999698638916
2003-06-27,95.1500015258789,0.8420000076293945,-15.578999757766724
2003-06-30,94.7300033569336,0.8379999995231628,-15.992000341415405
2003-07-01,94.30000305175781,0.8679999709129333,-15.910999059677124
2003-07-02,94.12000274658203,0.847000002861023,-15.494000673294067
2003-07-03,94.41000366210938,0.8420000076293945,-15.734999418258667
2003-07-04,94.55000305175781,,
2003-07-07,95.51000213623047,0.8619999885559082,-16.352999448776245
2003-07-08,95.81999969482422,0.8849999904632568,-15.746999502182007
2003-07-09,95.58999633789062,0.8700000047683716,-15.224000215530396
2003-07-10,95.38999938964844,0.8629999756813049,-15.51300048828125
2003-07-11,95.80000305175781,0.8659999966621399,-14.829999208450317
2003-07-14,96.06999969482422,0.8669999837875366,-15.876000165939331
2003-07-15,96.06999969482422,0.8880000114440918,-15.635999202728271
2003-07-16,96.72000122070312,0.8820000290870667,-15.815000295639038
2003-07-17,96.86000061035156,0.8709999918937683,-16.26599931716919
2003-07-18,96.86000061035156,0.8769999742507935,-15.141000509262085
2003-07-21,96.11000061035156,0.8870000243186951,-15.606000900268555
2003-07-22,96.37999725341797,0.9020000100135803,-15.019999980926514
2003-07-23,95.44000244140625,0.8920000195503235,-14.537999153137207
2003-07-24,95.33999633789062,0.9010000228881836,-14.433000564575195
2003-07-25,94.95999908447266,0.9020000100135803,-13.57200002670288
2003-07-28,95.05999755859375,0.9369999766349792,-14.076000690460205
2003-07-29,95.33000183105469,0.9570000171661377,-14.272000312805176
2003-07-30,96.06999969482422,0.9470000267028809,-14.535000324249268
2003-07-31,96.88999938964844,0.9269999861717224,-15.015999794006348
2003-08-01,96.66000366210938,0.9179999828338623,-16.335000038146973
2003-08-04,96.18000030517578,0.9369999766349792,-16.950000286102295
2003-08-05,96.16000366210938,0.9350000023841858,-18.23900032043457
2003-08-06,96.2300033569336,0.921999990940094,-17.211999893188477
2003-08-07,95.83000183105469,0.9200000166893005,-16.0310001373291
2003-08-08,96.36000061035156,0.9269999861717224,-15.301000118255615
2003-08-11,95.87000274658203,0.9259999990463257,-15.379000186920166
2003-08-12,96.1500015258789,0.9269999861717224,-13.583000659942627
2003-08-13,96.18000030517578,0.9269999861717224,-14.21000051498413
2003-08-14,96.68000030517578,0.9350000023841858,-13.883999347686768
2003-08-15,96.6500015258789,0.9269999861717224,-13.742000579833984
2003-08-18,97.3499984741211,0.9369999766349792,-13.70300006866455
2003-08-19,97.30999755859375,0.9369999766349792,-13.479000568389893
2003-08-20,97.37000274658203,0.9369999766349792,-13.378999710083008
2003-08-21,98.61000061035156,0.9459999799728394,-13.333000183105469
2003-08-22,98.83000183105469,0.9509999752044678,-14.090999126434326
2003-08-25,98.83000183105469,0.972000002861023,-15.003000736236572
2003-08-26,98.76000213623047,0.9769999980926514,-15.003999710083008
2003-08-27,98.86000061035156,0.9769999980926514,-14.59399938583374
2003-08-28,98.83000183105469,0.9620000123977661,-14.049999713897705
2003-08-29,98.0999984741211,0.9599999785423279,-14.175999164581299
2003-09-01,98.0,,
2003-09-02,98.94999694824219,0.9520000219345093,-14.419000625610352
2003-09-03,98.70999908447266,0.9520000219345093,-14.8410005569458
2003-09-04,98.19999694824219,0.9419999718666077,-14.196999073028564
2003-09-05,97.08999633789062,0.9269999861717224,-13.815999984741211
2003-09-08,97.16000366210938,0.9319999814033508,-13.871000289916992
2003-09-09,96.44000244140625,0.9319999814033508,-14.479000568389893
2003-09-10,96.5,0.9319999814033508,-15.741000175476074
2003-09-11,96.55999755859375,0.9319999814033508,-14.91599988937378
2003-09-12,96.01000213623047,0.9319999814033508,-14.41100025177002
2003-09-15,95.9800033569336,0.9259999990463257,-15.035000801086426
2003-09-16,96.66999816894531,0.9269999861717224,-13.739000797271729
2003-09-17,95.73999786376953,0.9269999861717224,-13.958999633789062
2003-09-18,95.94999694824219,0.9319999814033508,-13.38599967956543
2003-09-19,94.95999908447266,0.9269999861717224,-13.378000736236572
2003-09-22,93.8499984741211,0.921999990940094,-15.4089994430542
2003-09-23,93.98999786376953,0.925000011920929,-15.255999088287354
2003-09-24,93.69999694824219,0.9169999957084656,-17.084999084472656
2003-09-25,93.76000213623047,0.9169999957084656,-18.157999992370605
2003-09-26,93.87000274658203,0.9169999957084656,-18.20699977874756
2003-09-29,93.08000183105469,0.9210000038146973,-17.592999935150146
2003-09-30,92.8499984741211,0.9259999990463257,-18.782999277114868
2003-10-01,92.38999938964844,0.9100000262260437,-17.137999773025513
2003-10-02,92.41999816894531,0.9120000004768372,-16.79099941253662
2003-10-03,93.2300033569336,0.9120000004768372,-15.304999828338623
2003-10-06,92.41000366210938,0.9049999713897705,-15.359000205993652
2003-10-07,91.88999938964844,0.9020000100135803,-15.16599988937378
2003-10-08,91.7300033569336,0.8769999742507935,-14.938000202178955
2003-10-09,91.98999786376953,0.8799999952316284,-14.517999649047852
2003-10-10,91.5199966430664,0.8870000243186951,-14.202000617980957
2003-10-13,91.88999938964844,0.8870000243186951,-13.294999122619629
2003-10-14,91.83000183105469,0.8870000243186951,-13.02000093460083
2003-10-15,92.41999816894531,0.902999997138977,-13.2930006980896
2003-10-16,92.61000061035156,0.9020000100135803,-12.735000610351562
2003-10-17,92.29000091552734,0.9070000052452087,-13.232000827789307
2003-10-20,92.43000030517578,0.9120000004768372,-12.660000801086426
2003-10-21,92.37000274658203,0.9359999895095825,-12.183999061584473
2003-10-22,91.2699966430664,0.9319999814033508,-13.397000312805176
2003-10-23,91.51000213623047,0.9300000071525574,-13.36400032043457
2003-10-24,91.27999877929688,0.9269999861717224,-13.49799919128418
2003-10-27,91.61000061035156,0.9409999847412109,-13.784999370574951
2003-10-28,91.86000061035156,0.9449999928474426,-12.630999565124512
2003-10-29,91.86000061035156,0.9369999766349792,-12.15500020980835
2003-10-30,92.20999908447266,0.9319999814033508,-11.990999698638916
2003-10-31,92.7300033569336,0.9319999814033508,-11.799000263214111
2003-11-03,93.66000366210938,0.9210000038146973,-12.181999206542969
2003-11-04,93.2300033569336,0.9279999732971191,-12.244999408721924
2003-11-05,93.62999725341797,0.9330000281333923,-12.510000705718994
2003-11-06,93.88999938964844,0.9269999861717224,-12.321999549865723
2003-11-07,93.0199966430664,0.9319999814033508,-12.480000495910645
2003-11-10,93.05000305175781,0.921999990940094,-13.160000801086426
2003-11-11,93.0999984741211,,
2003-11-12,92.30999755859375,0.9279999732971191,-12.337999820709229
2003-11-13,91.61000061035156,0.9269999861717224,-12.198999404907227
2003-11-14,91.44000244140625,0.9269999861717224,-12.707000732421875
2003-11-17,91.52999877929688,0.9279999732971191,-14.412000179290771
2003-11-18,90.33000183105469,0.9359999895095825,-14.943000793457031
2003-11-19,90.9000015258789,0.9269999861717224,-14.564999103546143
2003-11-20,90.66000366210938,0.921999990940094,-15.325999736785889
2003-11-21,90.5999984741211,0.9120000004768372,-14.83299970626831
2003-11-24,91.58999633789062,0.9169999957084656,-13.213000297546387
2003-11-25,91.45999908447266,0.9200000166893005,-12.523999214172363
2003-11-26,90.5999984741211,0.9120000004768372,-11.987999439239502
2003-11-28,90.20999908447266,0.9079999923706055,-11.999999523162842
2003-12-01,90.3499984741211,0.8970000147819519,-12.378000259399414
2003-12-02,89.63999938964844,0.9169999957084656,-11.890000343322754
2003-12-03,89.5,0.9120000004768372,-12.219999313354492
2003-12-04,89.5999984741211,0.9010000228881836,-11.930999279022217
2003-12-05,89.13999938964844,0.8949999809265137,-12.875
2003-12-08,88.75,0.8920000195503235,-12.262001037597656
2003-12-09,88.61000061035156,0.8920000195503235,-13.277998924255371
2003-12-10,88.8499984741211,0.8870000243186951,-13.552000999450684
2003-12-11,88.87999725341797,0.871999979019165,-12.491999626159668
2003-12-12,88.48999786376953,0.8769999742507935,-12.167999744415283
2003-12-15,88.45999908447266,0.8799999952316284,-12.954999446868896
2003-12-16,88.30999755859375,0.878000020980835,-11.696000099182129
2003-12-17,87.94000244140625,0.871999979019165,-11.390999794006348
2003-12-18,87.8499984741211,0.8629999756813049,-12.019000053405762
2003-12-19,88.11000061035156,0.8579999804496765,-12.287000179290771
2003-12-22,87.98999786376953,0.8610000014305115,-12.776000499725342
2003-12-23,87.98999786376953,0.8820000290870667,-12.220999717712402
2003-12-24,87.54000091552734,0.871999979019165,-12.473000049591064
2003-12-26,87.62999725341797,0.847000002861023,-13.302000999450684
2003-12-29,87.3499984741211,0.8569999933242798,-12.860000133514404
2003-12-30,87.0,0.9120000004768372,-13.401000499725342
2003-12-31,86.91999816894531,0.9070000052452087,-14.052999496459961
2004-01-02,86.91999816894531,0.9020000100135803,-13.846999168395996
2004-01-05,86.06999969482422,0.9020000100135803,-13.102999687194824
2004-01-06,85.62999725341797,0.9010000228881836,-12.452999591827393
2004-01-07,86.19999694824219,0.8859999775886536,-11.254000186920166
2004-01-08,85.56999969482422,0.847000002861023,-11.360999584197998
2004-01-09,85.11000061035156,0.8420000076293945,-12.664000034332275
2004-01-12,85.55000305175781,0.847000002861023,-12.73699951171875
2004-01-13,85.51000213623047,0.8619999885559082,-14.012001037597656
2004-01-14,86.02999877929688,0.8579999804496765,-12.763999938964844
2004-01-15,86.55999755859375,0.8519999980926514,-11.589000463485718
2004-01-16,87.7300033569336,0.8619999885559082,-10.986000061035156
2004-01-19,87.66000366210938,,
2004-01-20,86.70999908447266,0.8569999933242798,-11.152999877929688
2004-01-21,86.36000061035156,0.8669999837875366,-10.30299997329712
2004-01-22,85.81999969482422,0.8519999980926514,-10.740999937057495
2004-01-23,86.55999755859375,0.8669999837875366,-10.77400016784668
2004-01-26,87.25,0.8820000290870667,-10.410000324249268
2004-01-27,86.27999877929688,0.8970000147819519,-11.26300048828125
2004-01-28,86.97000122070312,0.9169999957084656,-12.58500051498413
2004-01-29,87.58000183105469,0.9169999957084656,-12.942999362945557
2004-01-30,87.19999694824219,0.8970000147819519,-12.49199914932251
2004-02-02,87.52999877929688,0.9020000100135803,-12.959000587463379
2004-02-03,86.79000091552734,0.9120000004768372,-13.240000247955322
2004-02-04,86.83999633789062,0.9120000004768372,-13.74600076675415
2004-02-05,86.9000015258789,0.9110000133514404,-13.535999298095703
2004-02-06,86.0199966430664,0.9070000052452087,-11.910999774932861
2004-02-09,86.0,0.9120000004768372,-12.324999332427979
2004-02-10,85.83999633789062,0.9210000038146973,-11.83799934387207
2004-02-11,85.19999694824219,0.9100000262260437,-11.369000434875488
2004-02-12,85.29000091552734,0.8980000019073486,-11.252000331878662
2004-02-13,85.55999755859375,0.8970000147819519,-11.532000064849854
2004-02-16,85.47000122070312,,
2004-02-17,85.0199966430664,0.8970000147819519,-11.351999759674072
2004-02-18,85.87999725341797,0.9120000004768372,-11.541000366210938
2004-02-19,85.94999694824219,0.9120000004768372,-11.748000144958496
2004-02-20,87.23999786376953,0.9160000085830688,-11.94200086593628
2004-02-23,87.04000091552734,0.9269999861717224,-12.24000072479248
2004-02-24,86.13999938964844,0.9380000233650208,-11.870999813079834
2004-02-25,87.25,0.9380000233650208,-10.915000438690186
2004-02-26,87.68000030517578,0.9319999814033508,-10.783999919891357
2004-02-27,87.30999755859375,0.9269999861717224,-10.56600022315979
2004-03-01,87.5199966430664,0.9359999895095825,-10.447999477386475
2004-03-02,88.83000183105469,0.9419999718666077,-10.813999652862549
2004-03-03,89.02999877929688,0.9419999718666077,-10.490000247955322
2004-03-04,89.13999938964844,0.9409999847412109,-10.370999813079834
2004-03-05,88.18000030517578,0.9309999942779541,-10.648999452590942
2004-03-08,88.0,0.9269999861717224,-12.013999938964844
2004-03-09,88.29000091552734,0.9319999814033508,-12.881000280380249
2004-03-10,88.94999694824219,0.9369999766349792,-14.93500018119812
2004-03-11,88.51000213623047,0.9369999766349792,-16.92300009727478
2004-03-12,89.12000274658203,0.9319999814033508,-14.53999924659729
2004-03-15,88.80999755859375,0.9319999814033508,-17.36199927330017
2004-03-16,88.58999633789062,0.9380000233650208,-16.652000188827515
2004-03-17,88.6500015258789,0.9179999828338623,-14.427000522613525
2004-03-18,87.69999694824219,0.9169999957084656,-14.78100061416626
2004-03-19,88.16000366210938,0.9169999957084656,-15.36199951171875
2004-03-22,87.80999755859375,0.9229999780654907,-17.85599994659424
2004-03-23,87.8499984741211,0.9229999780654907,-16.95900011062622
2004-03-24,88.93000030517578,0.9179999828338623,-16.095999479293823
2004-03-25,88.9000015258789,0.9169999957084656,-14.14099907875061
2004-03-26,88.88999938964844,0.921999990940094,-13.486999988555908
2004-03-29,88.62999725341797,0.9229999780654907,-12.609999895095825
2004-03-30,88.43000030517578,0.9330000281333923,-12.378000736236572
2004-03-31,87.61000061035156,0.9229999780654907,-12.902999877929688
2004-04-01,87.20999908447266,0.9160000085830688,-12.751999616622925
2004-04-02,88.51000213623047,0.9269999861717224,-11.500000476837158
2004-04-05,89.22000122070312,0.9120000004768372,-10.750000476837158
2004-04-06,88.75,0.9179999828338623,-11.148999691009521
2004-04-07,88.2699966430664,0.9179999828338623,-11.593000411987305
2004-04-08,89.0199966430664,0.9129999876022339,-12.063000202178955
2004-04-12,88.94999694824219,0.9120000004768372,-11.049999713897705
2004-04-13,89.83000183105469,0.921999990940094,-12.920000076293945
2004-04-14,90.23999786376953,0.9340000152587891,-11.23799991607666
2004-04-15,90.05999755859375,0.9269999861717224,-11.334999561309814
2004-04-16,89.94000244140625,0.9169999957084656,-10.58799934387207
2004-04-19,89.80000305175781,0.921999990940094,-11.047999858856201
2004-04-20,90.48999786376953,0.9470000267028809,-12.255000114440918
2004-04-21,91.12000274658203,0.9670000076293945,-11.177000522613525
2004-04-22,90.81999969482422,0.9369999766349792,-10.238999843597412
2004-04-23,91.08000183105469,0.9520000219345093,-9.558000087738037
2004-04-26,90.62000274658203,0.9430000185966492,-10.337000370025635
2004-04-27,90.41000366210938,0.9620000123977661,-10.66599988937378
2004-04-28,91.16999816894531,0.9480000138282776,-11.82300090789795
2004-04-29,90.56999969482422,0.9490000009536743,-12.0600004196167
2004-04-30,90.4800033569336,0.9520000219345093,-12.689000606536865
2004-05-03,90.76000213623047,0.9589999914169312,-12.119000911712646
2004-05-04,89.80999755859375,0.9860000014305115,-12.006999015808105
2004-05-05,89.30999755859375,0.9670000076293945,-11.199000358581543
2004-05-06,89.87999725341797,0.9710000157356262,-12.447999000549316
2004-05-07,91.12999725341797,1.0369999408721924,-13.363999366760254
2004-05-10,91.55999755859375,1.0269999504089355,-14.98900032043457
2004-05-11,91.66000366210938,1.031000018119812,-13.801999568939209
2004-05-12,91.29000091552734,1.0069999694824219,-13.342999458312988
2004-05-13,91.95999908447266,0.9800000190734863,-14.009000778198242
2004-05-14,91.66000366210938,0.968999981880188,-13.681999206542969
2004-05-17,91.0,0.9769999980926514,-15.260999202728271
2004-05-18,91.25,1.0269999504089355,-14.593999862670898
2004-05-19,90.52999877929688,1.0160000324249268,-14.136000156402588
2004-05-20,91.02999877929688,1.003999948501587,-13.952000141143799
2004-05-21,90.48999786376953,1.003999948501587,-13.72599983215332
2004-05-24,90.4800033569336,1.0119999647140503,-13.34000015258789
2004-05-25,89.83999633789062,1.0570000410079956,-11.236000061035156
2004-05-26,89.72000122070312,1.0520000457763672,-11.299000263214111
2004-05-27,88.66999816894531,1.0390000343322754,-10.691999912261963
2004-05-28,88.94999694824219,1.0520000457763672,-10.84499979019165
2004-06-01,88.87999725341797,1.093000054359436,-11.595999240875244
2004-06-02,88.83999633789062,1.1419999599456787,-11.349999904632568
2004-06-03,88.94999694824219,1.1469999551773071,-12.318000793457031
2004-06-04,88.54000091552734,1.1770000457763672,-12.006000518798828
2004-06-07,88.25,1.184000015258789,-10.625000476837158
2004-06-08,88.51000213623047,1.2419999837875366,-10.23900032043457
2004-06-09,89.7300033569336,1.2419999837875366,-10.578000545501709
2004-06-10,89.25,1.2669999599456787,-10.249000072479248
2004-06-11,90.01000213623047,,
2004-06-14,89.94000244140625,1.3389999866485596,-11.199999809265137
2004-06-15,89.08999633789062,1.312000036239624,-10.36400032043457
2004-06-16,90.04000091552734,1.2769999504089355,-10.058000087738037
2004-06-17,89.5999984741211,1.2419999837875366,-10.45799970626831
2004-06-18,89.08000183105469,1.246999979019165,-10.279999732971191
2004-06-21,89.29000091552734,1.2380000352859497,-10.570000171661377
2004-06-22,89.43000030517578,1.2929999828338623,-9.606000423431396
2004-06-23,89.41999816894531,1.2569999694824219,-9.281999588012695
2004-06-24,88.75,1.253999948501587,-10.164000511169434
2004-06-25,88.87999725341797,1.2719999551773071,-10.544999599456787
2004-06-28,88.72000122070312,1.281999945640564,-11.330999851226807
2004-06-29,89.41000366210938,1.3519999980926514,-10.775000095367432
2004-06-30,88.80000305175781,1.3029999732971191,-9.723000049591064
2004-07-01,88.79000091552734,1.1970000267028809,-10.63599967956543
2004-07-02,87.97000122070312,1.2630000114440918,-10.621999740600586
2004-07-05,88.2300033569336,,
2004-07-06,88.12000274658203,1.253999948501587,-11.769999980926514
2004-07-07,87.6500015258789,1.2680000066757202,-11.338000297546387
2004-07-08,87.54000091552734,1.2510000467300415,-11.730000972747803
2004-07-09,87.41999816894531,1.246999979019165,-11.313999652862549
2004-07-12,87.38999938964844,1.2619999647140503,-10.517000198364258
2004-07-13,87.81999969482422,1.315000057220459,-9.980999946594238
2004-07-14,87.58000183105469,1.3170000314712524,-9.276000022888184
2004-07-15,87.98999786376953,1.3170000314712524,-10.224999904632568
2004-07-16,87.13999938964844,1.312000036239624,-9.979000091552734
2004-07-19,87.18000030517578,1.3020000457763672,-10.809000015258789
2004-07-20,87.83000183105469,1.3320000171661377,-9.722000122070312
2004-07-21,88.55999755859375,1.3220000267028809,-11.922999858856201
2004-07-22,88.44999694824219,1.3339999914169312,-11.288000106811523
2004-07-23,89.26000213623047,1.3380000591278076,-12.067999839782715
2004-07-26,89.02999877929688,1.3919999599456787,-12.824999332427979
2004-07-27,89.79000091552734,1.437000036239624,-11.954999446868896
2004-07-28,89.75,1.4199999570846558,-11.5649995803833
2004-07-29,89.94999694824219,1.4119999408721924,-11.107000350952148
2004-07-30,89.95999908447266,1.4119999408721924,-10.84499979019165
2004-08-02,89.75,1.4320000410079956,-10.914999961853027
2004-08-03,89.56999969482422,1.4570000171661377,-11.608000755310059
2004-08-04,89.68000030517578,1.4520000219345093,-11.780999183654785
2004-08-05,89.63999938964844,1.444000005722046,-13.919999599456787
2004-08-06,88.36000061035156,1.406000018119812,-15.121000289916992
2004-08-09,88.38999938964844,1.444000005722046,-14.645999431610107
2004-08-10,88.79000091552734,1.472000002861023,-13.18299913406372
2004-08-11,88.8499984741211,1.4149999618530273,-13.765000820159912
2004-08-12,88.69000244140625,1.4079999923706055,-14.829999923706055
2004-08-13,87.9000015258789,1.4010000228881836,-13.7669997215271
2004-08-16,87.95999908447266,1.4270000457763672,-13.311999797821045
2004-08-17,88.05999755859375,1.4539999961853027,-12.814000606536865
2004-08-18,88.08000183105469,1.4470000267028809,-12.002999305725098
2004-08-19,87.79000091552734,1.4420000314712524,-12.748999118804932
2004-08-20,88.12000274658203,1.4539999961853027,-11.769000053405762
2004-08-23,89.05999755859375,1.4769999980926514,-11.601000308990479
2004-08-24,89.45999908447266,1.5169999599456787,-11.04699993133545
2004-08-25,89.41999816894531,1.5119999647140503,-10.71899938583374
2004-08-26,89.30000305175781,1.5160000324249268,-10.682999610900879
2004-08-27,89.7699966430664,1.5219999551773071,-10.482999801635742
2004-08-30,89.69000244140625,1.5420000553131104,-11.251999378204346
2004-08-31,88.94000244140625,1.5679999589920044,-11.157999992370605
2004-09-01,88.87000274658203,1.5470000505447388,-10.786999702453613
2004-09-02,88.9800033569336,1.562999963760376,-10.085999965667725
2004-09-03,89.62999725341797,1.6119999885559082,-9.616999626159668
2004-09-06,89.52999877929688,,
2004-09-07,89.2300033569336,1.597000002861023,-9.823999881744385
2004-09-08,88.7699966430664,1.6119999885559082,-9.897000312805176
2004-09-09,88.83000183105469,1.6080000400543213,-9.811000347137451
2004-09-10,88.38999938964844,1.6230000257492065,-9.580000400543213
2004-09-13,88.55000305175781,1.6160000562667847,-9.019000053405762
2004-09-14,88.45999908447266,1.6230000257492065,-9.427000522613525
2004-09-15,89.1500015258789,1.6319999694824219,-10.470000267028809
2004-09-16,88.79000091552734,1.6319999694824219,-10.321000576019287
2004-09-17,88.91000366210938,1.6679999828338623,-9.902999877929688
2004-09-20,88.98999786376953,1.6629999876022339,-10.372000217437744
2004-09-21,88.12999725341797,1.6829999685287476,-9.622999668121338
2004-09-22,88.51000213623047,1.6740000247955322,-10.750999689102173
2004-09-23,88.44000244140625,1.6859999895095825,-10.772000312805176
2004-09-24,88.4000015258789,1.690999984741211,-10.24899959564209
2004-09-27,88.29000091552734,1.6820000410079956,-10.622999906539917
2004-09-28,88.11000061035156,1.687000036239624,-9.817999839782715
2004-09-29,88.0999984741211,1.6799999475479126,-9.119999885559082
2004-09-30,87.36000061035156,1.6740000247955322,-9.22100019454956
2004-10-01,87.62999725341797,1.656999945640564,-8.559000015258789
2004-10-04,88.37999725341797,1.6510000228881836,-9.236999988555908
2004-10-05,88.16999816894531,1.6710000038146973,-9.776999950408936
2004-10-06,88.4800033569336,1.6729999780654907,-9.055999755859375
2004-10-07,88.33999633789062,1.6619999408721924,-10.25600004196167
2004-10-08,87.44999694824219,1.656999945640564,-10.91700029373169
2004-10-11,87.54000091552734,1.656999945640564,-10.577000141143799
2004-10-12,88.0199966430664,1.652999997138977,-10.947999954223633
2004-10-13,87.87999725341797,1.687000036239624,-11.342000007629395
2004-10-14,87.55000305175781,1.6970000267028809,-12.415000438690186
2004-10-15,87.08999633789062,1.7120000123977661,-10.986999988555908
2004-10-18,87.0199966430664,1.7369999885559082,-10.657000064849854
2004-10-19,86.83999633789062,1.781999945640564,-11.092000007629395
2004-10-20,86.3499984741211,1.7869999408721924,-10.859000444412231
2004-10-21,86.0199966430664,1.7970000505447388,-10.542999982833862
2004-10-22,85.87000274658203,1.8070000410079956,-11.295999765396118
2004-10-25,84.97000122070312,1.8320000171661377,-12.608999967575073
2004-10-26,85.20999908447266,1.8739999532699585,-12.400999307632446
2004-10-27,85.44000244140625,1.8769999742507935,-11.63200044631958
2004-10-28,85.27999877929688,1.8669999837875366,-11.3100004196167
2004-10-29,84.91000366210938,1.8669999837875366,-12.241000652313232
2004-11-01,85.19999694824219,1.8819999694824219,-12.180000305175781
2004-11-02,85.47000122070312,1.9429999589920044,-12.105000495910645
2004-11-03,84.69999694824219,1.9179999828338623,-9.96999979019165
2004-11-04,84.54000091552734,1.937000036239624,-9.902000427246094
2004-11-05,84.01000213623047,1.9819999933242798,-9.654000282287598
2004-11-08,84.08999633789062,2.002000093460083,-9.585000038146973
2004-11-09,84.29000091552734,2.0369999408721924,-9.3919997215271
2004-11-10,84.43000030517578,2.0290000438690186,-8.827000141143799
2004-11-11,84.37000274658203,2.0290000438690186,-8.787000179290771
2004-11-12,83.69000244140625,2.0360000133514404,-9.131999969482422
2004-11-15,84.0,2.056999921798706,-9.190000057220459
2004-11-16,83.80000305175781,2.0910000801086426,-9.001999855041504
2004-11-17,83.29000091552734,2.0799999237060547,-9.065999984741211
2004-11-18,83.69000244140625,2.0869998931884766,-8.862999439239502
2004-11-19,83.30999755859375,2.0959999561309814,-9.303999900817871
2004-11-22,83.19000244140625,2.121999979019165,-8.805000305175781
2004-11-23,82.97000122070312,2.134000062942505,-8.486000061035156
2004-11-24,82.41000366210938,2.131999969482422,-8.525000095367432
2004-11-25,82.18000030517578,,
2004-11-26,81.77999877929688,2.1519999504089355,-8.541999816894531
2004-11-29,81.93000030517578,2.1570000648498535,-8.970000267028809
2004-11-30,81.81999969482422,2.181999921798706,-8.881999969482422
2004-12-01,81.55999755859375,2.171999931335449,-8.595000267028809
2004-12-02,81.94999694824219,2.171999931335449,-8.58299970626831
2004-12-03,80.9800033569336,2.1670000553131104,-8.690000057220459
2004-12-06,81.27999877929688,2.184000015258789,-8.949999809265137
2004-12-07,81.23999786376953,2.2019999027252197,-9.442999839782715
2004-12-08,81.9000015258789,2.197000026702881,-9.055999755859375
2004-12-09,82.02999877929688,2.197000026702881,-8.719000339508057
2004-12-10,82.55000305175781,2.2009999752044678,-8.604000091552734
2004-12-13,82.0999984741211,2.178999900817871,-8.388999938964844
2004-12-14,82.31999969482422,2.177000045776367,-8.597999572753906
2004-12-15,81.62999725341797,2.1670000553131104,-8.27400016784668
2004-12-16,82.5,2.1549999713897705,-8.08500051498413
2004-12-17,82.16000366210938,2.1519999504089355,-7.743000030517578
2004-12-20,81.66999816894531,2.1579999923706055,-7.63100004196167
2004-12-21,81.94000244140625,2.171999931335449,-7.381999969482422
2004-12-22,81.93000030517578,2.1470000743865967,-7.24899959564209
2004-12-23,81.33999633789062,2.1470000743865967,-7.011999607086182
2004-12-24,81.22000122070312,,
2004-12-27,80.72000122070312,2.181999921798706,-7.849000453948975
2004-12-28,80.72000122070312,2.2109999656677246,-7.709000110626221
2004-12-29,80.97000122070312,2.181999921798706,-7.297999858856201
2004-12-30,80.52999877929688,2.1700000762939453,-8.297000408172607
2004-12-31,80.8499984741211,2.181999921798706,-9.073999881744385
2005-01-03,81.30000305175781,2.2039999961853027,-9.860000133514404
2005-01-04,82.56999969482422,2.2920000553131104,-9.696999549865723
2005-01-05,82.54000091552734,2.2820000648498535,-9.813000202178955
2005-01-06,83.1500015258789,2.2669999599456787,-9.308000087738037
2005-01-07,83.61000061035156,2.2769999504089355,-9.204999923706055
2005-01-10,83.29000091552734,2.2730000019073486,-8.95199966430664
2005-01-11,83.0199966430664,2.302000045776367,-8.94599962234497
2005-01-12,82.13999938964844,2.2920000553131104,-8.324000358581543
2005-01-13,82.51000213623047,2.302000045776367,-8.653000354766846
2005-01-14,83.05999755859375,2.319999933242798,-8.214000225067139
2005-01-17,83.05999755859375,,
2005-01-18,83.36000061035156,2.302000045776367,-8.275000095367432
2005-01-19,83.5999984741211,2.3269999027252197,-8.993000507354736
2005-01-20,83.83999633789062,2.306999921798706,-9.664999961853027
2005-01-21,83.26000213623047,2.302000045776367,-10.217999458312988
2005-01-24,83.23999786376953,2.3010001182556152,-10.52799940109253
2005-01-25,83.98999786376953,2.3610000610351562,-9.871000289916992
2005-01-26,83.30000305175781,2.365000009536743,-9.247999668121338
2005-01-27,83.43000030517578,2.38700008392334,-9.032999992370605
2005-01-28,83.4800033569336,2.4070000648498535,-9.101999759674072
2005-01-31,83.5999984741211,2.421999931335449,-8.686999797821045
2005-02-01,83.44999694824219,2.4619998931884766,-7.8939995765686035
